id,user_posted,description_translated,date_posted,likes,replies,reposts,views
1868356376700887352,TNT███rts███,"Remember him? 👀 With tickets for major clubs such as Porto, Fenerbahçe, Corinthians and Flamengo, Vítor Pereira may be leaving Saudi Arabia's Al-Shabab to close with Wolverhampton, who at that time occupies the penultimate position of #premierleague! Good deal?

Credit: The Athletic","""2024-12-15T18:04:07.000Z""",56,1,3,14718
1868103138919784459,TNT███rts███,"The dream image of the Corinthians fan! 😍😍🦅🦅 Imagine if this here comes true? 😱🔥 and the appeal!

Credit: @ilustrapablo","""2024-12-15T01:17:50.000Z""",936,14,30,36203
1868476178643800236,The███nom███,India’s rise will probably not shock the world economy like China did. Learn why in The World Ahead,"""2024-12-16T02:00:10.000Z""",26,9,8,37553
1868465600277713361,The███nom███,Tulsi Gabbard is the Democratic apostate and apologist for Vladimir Putin who may soon run America’s spy agencies. We explain her career to date in our weekend profile,"""2024-12-16T01:18:08.000Z""",46,43,10,46312
1868451842243314160,The███nom███,"“Just because the messenger is kooky doesn't mean there aren't any good ideas.”

@SachaNauta says it’s worth taking Robert F. Kennedy junior seriously, on our “Checks and Balance” podcast","""2024-12-16T00:23:28.000Z""",23,6,5,44137
1868447039765266760,The███nom███,Most autocrats at least pretend to be in the business of democracy. Until recently that was true of Nicaragua’s Daniel Ortega. But last month he ripped off the mask,"""2024-12-16T00:04:23.000Z""",32,7,12,46114
1868433879243071683,The███nom███,"What happens at a Christmas bash organised by America’s right-wing tech bros? The Economist went to find out, before being thrown out","""2024-12-15T23:12:05.000Z""",21,9,5,47291
1868340473712046211,The███nom███,American officials are struggling to understand how deeply Chinese hackers have penetrated. The government does not know when it will be able to root them out,"""2024-12-15T17:00:55.000Z""",60,6,21,50193
1868304278504264129,The███nom███,"New research shows that tourism’s “carbon intensity”—the amount of emissions produced for every dollar spent—in 2019 was 30% higher than the global economy’s average.

And that is despite international attempts to reduce the industry’s environmental harm","""2024-12-15T14:37:06.000Z""",42,31,12,50737
1868268922807464102,The███nom███,China has already removed a few rags-to-riches micro-dramas from streaming platforms. But the industry could still find ways to skirt the regulations,"""2024-12-15T12:16:36.000Z""",28,14,9,53683
1868175819584962999,The███nom███,"On paper, Donald Trump’s return to the White House looks like Ukraine’s worst nightmare. But, surprisingly, many at the top of the country’s government and armed forces wanted him to win","""2024-12-15T06:06:39.000Z""",57,22,11,55210
1868116779513315389,The███nom███,"Indonesia’s growth rate has been around 5% for most of the past three decades. Unless reforms can gain momentum, it may remain stuck at that level in the coming years. We explain why in “The World Ahead”","""2024-12-15T02:12:02.000Z""",18,4,5,56482
1868109360175493145,The███nom███,"The fight over reproductive rights in America looks set to shift from political to legal arenas. Most likely, access to abortion will continue to diverge in 2025","""2024-12-15T01:42:33.000Z""",14,4,5,53069
1868113814857691629,The███nom███,Why spend time learning a new language when your phone is already fluent in it?,"""2024-12-15T02:00:15.000Z""",59,5,13,66873
1868100473741312380,The███nom███,"With Donald Trump set to upend global trade, economics and geopolitics, our future-gazing annual issue is a handy guide to what the year ahead has in store","""2024-12-15T01:07:15.000Z""",137,15,38,74321
1868313817492418673,Met███ole███,"➡️ Started in the patio, new ambulances from SAMU-DF never went to the streets

Fourteen vehicles expect insurance hiring by the Health Department. Patient care is impaired without new cars

Read:","""2024-12-15T15:15:00.000Z""",34,1,14,3897
1868128856479236193,Met███ole███,"➡️ Influencer and doctor in funk from USP is threatened with death by messages

Classical music teacher Thiago de Souza shared in his networks that he received death threats by WhatsApp

Read:","""2024-12-15T03:00:02.000Z""",55,82,9,24001
1868118782469918989,Met███ole███,"➡️ Fiat Uno passes flood and leaves Jeep Renegade behind

A Fiat Uno passed everything on a flooded street of Sorocaba, São Paulo, and left a Jeep Renegade behind

Read:","""2024-12-15T02:20:00.000Z""",109,16,10,10011
1868404216525697243,acm███n,"A glimpse of the future on this historic night 🫂

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan","""2024-12-15T21:14:13.000Z""",1036,16,86,47934
1868257098427203919,SLB███ica███,"#Slbenficafem | 1-0 | ⚽ 29 'gooooloooooooooo !!! Cristina Martín-Priorito!

#Taçadaligafeminina","""2024-12-15T11:29:37.000Z""",94,2,8,4313
1868267849376313555,SLB███ica███,"@adidasfootball #slbenFicafem | 2-0 | ⚽ 56 'Goooolooooooo !!! Chandra Davidson!  

#Taçadaligafeminina","""2024-12-15T12:12:20.000Z""",113,3,9,10266
1868368300134277302,SLB███ica███,"⏸ In advantage at the break!

#Avsslb • #ligaportugalbetclic","""2024-12-15T18:51:30.000Z""",474,19,20,20926
1868381262999896289,Ars███lWF███,"Seven consecutive victories. We keep on moving - together ✊

@MastercardUK 🤝","""2024-12-15T19:43:00.000Z""",1904,12,130,29340
1868387525729137023,KAA███t,FT 1-1 | #GNTCER #JPL,"""2024-12-15T20:07:53.000Z""",22,10,2,3364
1868219207449510309,kbe███cho███,Get your ᴍᴀᴛᴄʜᴡᴏʀɴꜱʜɪʀᴛ via,"""2024-12-15T08:59:03.000Z""",40,5,5,12256
1868378927150047406,Ast███art███1,"What's behind door number four... 👀

Today's #IAMUnwrapped prize is a @globe_trotterUK factory tour and custom carry-on case, perfect for festive getaways!

Click below to enter.","""2024-12-15T19:33:43.000Z""",148,10,5,41139
1868392278144016435,acm███n,"Born in 2007, kitted out like it's 1899 ❤️‍🔥

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan","""2024-12-15T20:26:46.000Z""",5077,25,322,102362
1868331933920530898,Bar███ysW███,"FT: @ArsenalWFC head home with all three points!

#BarclaysWSL","""2024-12-15T16:26:59.000Z""",70,3,12,7927
1868249648009273533,Ars███lWF███,"🎶 Today's pre-match playlist...

Chosen by our number 14, @DomselaarDaphne 🧤","""2024-12-15T11:00:01.000Z""",1038,22,74,68928
1868345940622676233,TNT███rts███,Gvardiol is giving Pep Guardiola City a major victory so far in the Manchester classic! 🔵🔥#Premierleague,"""2024-12-15T17:22:39.000Z""",298,4,3,25184
1868323396636778723,The███nom███,Which is the most democratic country in the world? Explore the latest democracy index,"""2024-12-15T15:53:04.000Z""",74,32,32,52813
1868281193692606872,The███nom███,British politics is in danger. Many parties are facing poor approval ratings. Denial is common,"""2024-12-15T13:05:22.000Z""",34,7,12,54717
1868259956782256291,The███nom███,"Of the world’s 20 fastest-growing economies in 2025, nine will be in Africa, reckons the IMF. At the same time, resource-intensive countries have a lower GDP per person today than they did a decade ago.

This tells the story of two Africas:","""2024-12-15T11:40:58.000Z""",62,11,22,54721
1868243451684311151,The███nom███,The rise of emasculated directors is coinciding with that of absentee ones. Most are physically present at board meetings but too many appear disengaged. One reason for this might be overcommitment,"""2024-12-15T10:35:23.000Z""",27,5,6,47438
1868217962454204731,The███nom███,"Some economists now worry that inflation, having come down sharply since mid-2022, is stalling at around 3% in America.

Optimists blame these uncomfortable figures on inevitable volatility. But the case for concern is broader","""2024-12-15T08:54:06.000Z""",23,8,7,41169
1868207314865410145,The███nom███,A turn away from youthful idealism towards tough-on-crime candidates seems likely in Chile’s upcoming general election. It is not the only country where stronger security policies are gaining growing support,"""2024-12-15T08:11:48.000Z""",17,4,4,44946
1868203529392845272,The███nom███,"Saturn has always had something of a double character. As the planet’s rings vanish during 2025, so too does the constancy Galileo thought he observed in the most striking member of the Sun’s orbiting family","""2024-12-15T07:56:45.000Z""",57,16,17,44637
1868415745077510377,Met███ole███,"➡️ Rodrigo Constantino: Know the risk factors for mouth cancer

Communicator Rodrigo Constantino is expecting biopsy to confirm the diagnosis of mouth cancer. Symptoms started in the language

Read:","""2024-12-15T22:00:01.000Z""",51,32,7,10262
1868362891595800881,Met███ole███,"➡️ How to survive debt at holidays

About 77% of families are indebted. According to a survey, the result occurs due to the increase in the use of credit for year -end purchases

Read:","""2024-12-15T18:30:00.000Z""",11,9,4,4809
1868327087280713986,Met███ole███,"⏯️ “I was feeling strange,” says Lula when he is discharged from the hospital

President Lula was hospitalized six days and underwent two surgical procedures at the Syrian-Lebanese Hospital in downtown São Paulo

Read:","""2024-12-15T16:07:44.000Z""",77,32,7,7390
1868287395503685646,Met███ole███,"➡️ With recess, BRAZÃO Cassation should return to stake in the chamber

House must have only five more working days in 2024 and, if not vote for the lawsuit against the deputy next week, action will lose validity

Read:","""2024-12-15T13:30:00.000Z""",42,34,9,7254
1868313159477735656,Met███ole███,"⏯️ “No one attended”: patients are outraged after man dies in UPA

Employees who were on duty in Rio will be fired, as reported by the municipal secretary of health, Daniel Soranz

Read:","""2024-12-15T15:12:23.000Z""",30,15,8,6107
1868337105233129951,Rep███i,"President Biden has the power to enshrine gender equality in the Constitution before he leaves office. All he needs to do is sign it.

I spoke with @WashingtonPost about my push with @RepPressley urging @POTUS to #PublishTheERA ⬇️","""2024-12-15T16:47:32.000Z""",20,5,11,1512
1868385699335901637,Rep███cyM███,"Last week, we welcomed Uno—the first of nearly 4,000 beagles rescued from one of Dr. Fauci’s testing facilities. 

Huge thanks to @WhiteCoatWaste for your work to end federally funded experiments on animals and help them all!","""2024-12-15T20:00:38.000Z""",5859,264,889,78899
1868326956577522043,Rep███ove███,"Heading on @MSNBC around 11:25 this morning to talk about my call for @POTUS to pardon environmental lawyer Steven Donziger—he took on Chevron &amp; won a $9.5 billion case, then faced a vicious campaign of corporate retaliation designed to destroy his life.","""2024-12-15T16:07:12.000Z""",174,9,56,6443
1865999768633110985,afc███anc███,"1️⃣ 𝗛𝗢𝗨𝗥 𝗧𝗢 𝗚𝗢

Tune in to #ACQ2027 Final Round Draw as 2️⃣4️⃣ sides learn their opponents en route to #AsianCup2027 🇸🇦 Saudi Arabia! 

Watch Live 👇","""2024-12-09T05:59:48.000Z""",69,4,14,93098
1868378979163361629,acm███n,"Not long to go until kick-off now! 🔜

#MilanGenoa #SempreMilan  Brought to you by @play_eFootball","""2024-12-15T19:33:56.000Z""",438,6,31,28953
1868412290480926845,acm███n,"Full time.

#MilanGenoa #SempreMilan
Brought to you by @Bitpanda_global","""2024-12-15T21:46:18.000Z""",1910,996,181,177102
1868363791169397226,SLB███ica███,"🏹

#AVSSLB • #LigaPortugalBetclic","""2024-12-15T18:33:34.000Z""",1484,5,119,32990
1868300301155119461,Clu███ugg███,Our house. Our points. 🥰👊 #CLUGNK,"""2024-12-15T14:21:17.000Z""",312,10,37,10924
1868334022453317752,rsc███erl███t,Starting vs Sint-Truiden. 🟣⚪️ #stvand,"""2024-12-15T16:35:17.000Z""",183,12,12,7205
1868219447950954914,KAA███t,"𝙃𝙖𝙥𝙥𝙮 𝙗𝙞𝙧𝙩𝙝𝙙𝙖𝙮, 𝙕𝙡𝙖𝙩𝙖𝙣! 🥳🎉

Enjoy your 41st birthday and thank you for the great memories!  157 games, 31 goals, 28 assists &amp; 🏆 (Cupwinner 2010) 

#COBW #OLEARYSGENT","""2024-12-15T09:00:00.000Z""",1023,3,164,134854
1868340245294444925,Har███uin███,"You're not ready for this 🎆

#BigGame16 🔜🔥

🎟️","""2024-12-15T17:00:01.000Z""",40,1,1,2813
1868242094869110787,Haa███Tea███,"Enjoying Esteban's first time in our colors 🤩

#HaasF1 #F1 | @OconEsteban","""2024-12-15T10:30:00.000Z""",2978,21,195,63300
1868362516801151192,Pro███sWo███CSA███,"Day 1 at Mangaung Oval was pure magic! 🏏📸

The Proteas Women stepped onto the field with pride, determination, and that unstoppable #AlwaysRising spirit! 💪🇿🇦 

The journey has just begun – let’s keep backing our ladies as they take on England in this historic Test match!

#WozaNawe #BePartOfIt","""2024-12-15T18:28:31.000Z""",116,1,17,2101
