comment_text,commenter_user_name,comment_id,date_created,num_likes,num_replies,comment
ชอบทั้งสอง💋,ผมอ███มีฟ███ุ๊ค██████,7333919404704580354,"""2024-02-10T10:33:09.000Z""",1,0,Like both 💋
ไมโลร่อยสุด,geo███kkk███,7336955740341666561,"""2024-02-18T14:55:48.000Z""",0,2,Milo is the most delicious.
5,พิช███ร ███,7352895561571959570,"""2024-04-01T13:50:13.000Z""",0,0,5
ดีมอล,CHA███01,7333962281149924097,"""2024-02-10T13:19:38.000Z""",0,0,Damul
ไม่รู้ลองกินไปเรื่อยๆดูแล้วตัวจะสูงจากตอนเด็กๆผมตัวเตี้ยๆตอนนี้145สูงไหมล่ะ,oum███_ka███in,7333980870360253202,"""2024-02-10T14:31:39.000Z""",0,0,I don't know. Try to eat indefinitely. Will the body be high from my childhood. I am a short. Now 145 is high?
ไมโล✌️🔥,เฮง███แคร███่ง,7333926382257062664,"""2024-02-10T11:00:11.000Z""",0,0,Milo ✌️🔥
"เมื่อก่อน ใช้นมวัว ผมกินครั้งแรก
อร่อยมาก",โอม███รปฐ███,7385070000976167687,"""2024-06-27T06:43:31.000Z""",0,0,"In the past, I used the milk to eat for the first time.
very delicious"
ไมโลหวานมาก คคหสต,จุน███ม่เ███ลิก██████,7336893163975525122,"""2024-02-18T10:52:54.000Z""",0,0,Milo is very sweet.
ชอบไมโล,Gai███m n███pa,7333897254892028679,"""2024-02-10T09:07:12.000Z""",0,0,Like Milo
"ผมผู้ที่คิดมาตลอดว่าทั้งสองกำเนิดมาจากไทย
พึ่งรู้ว่ามาจากต่างประเทศไม่นานมานี้",✨ex███💫(███ ),7333923384454578945,"""2024-02-10T10:48:52.000Z""",0,0,"I have always thought that both originated from Thailand.
Just knew that it was from a foreign country recently"
เราชื่อเนสเล่😱,เนส███,7333926914707129106,"""2024-02-10T11:02:15.000Z""",0,0,My name is Nesle 😱
โอวัลตินหวานเกิน,amb███kum███,7334026582326346503,"""2024-02-10T17:29:06.000Z""",0,0,Ovaltine is too sweet.
ผมเคยกินสูตรสวิตครับ,nas███996███,7348666621291332354,"""2024-03-21T04:21:21.000Z""",0,0,I used to eat a switch recipe.
ไมโลอร่อยกว่าโอวันติน แต่ก็กินได้ทั้งคู่,:p,7334158665303343874,"""2024-02-11T02:01:47.000Z""",0,0,Milo is more delicious than Owantin. But can eat both
รายได้รวมเนสกาแฟรึเปล่าครับ ผมไม่เชื่อหรอกครับ รายได้จะเยอะกว่าโอวัลติน,Mes███c,7336881482794222337,"""2024-02-18T10:07:44.000Z""",0,0,Does the total income of the coffee? I don't believe it. Income is more than Ovaltine.
พี่ปวดหลังทำช่องใหม่หรอครับ,บ่นไ,7333924166864208647,"""2024-02-10T10:51:40.000Z""",0,0,Do you have a new back pain?
นมโรงเรียนอร่อยสุด🔥,SON███GON███,7337093172269859585,"""2024-02-18T23:50:19.000Z""",0,0,The school milk is the most delicious 🔥
stockmarket crashes when rates get cut you need to research history,Fol███_To███spi███,7411788157933290272,"""2024-09-07T06:43:45.000Z""",3,2,stockmarket crashes when rates get cut you need to research history
Let’s wait for November 😏😏😏,zzz███jei███r,7411582753551106848,"""2024-09-06T17:26:33.000Z""",2,5,Let’s wait for November 😏😏😏
Thank you 🙏,Nep███e,7445729234490884897,"""2024-12-07T17:52:30.000Z""",1,0,Thank you 🙏
How do I go about transferring a cash ISA from Santander to a stocks ISA on trading 212? Or can I not do that,jac███_32███,7424230337967883041,"""2024-10-10T19:25:35.000Z""",2,0,How do I go about transferring a cash ISA from Santander to a stocks ISA on trading 212? Or can I not do that
This is good from them! Keeping up with the current trends tbf,Fin███e W███ T ███,7446551606815097632,"""2024-12-09T23:04:01.000Z""",1,1,This is good from them! Keeping up with the current trends tbf
"It’s a long term thing mate, no point looking at it every day",deq███iou███rkp███,7413058583338222369,"""2024-09-10T16:53:30.000Z""",3,3,"It’s a long term thing mate, no point looking at it every day"
@Gabriel Rodrigues I’m glad I trusted your money making platform.,Jones,7417962525906551557,"""2024-09-23T22:03:22.000Z""",0,0,@Gabriel Rodrigues I’m glad I trusted your money making platform.
He’s mentioned it’s not insured many many times additionally that he doesn’t provide financial advice it’s more of a self blog of his own investments. The affiliate just brings in a tiny bit of cash..,zzz███jei███r,7421949680678191904,"""2024-10-04T15:55:36.000Z""",1,2,He’s mentioned it’s not insured many many times additionally that he doesn’t provide financial advice it’s more of a self blog of his own investments. The affiliate just brings in a tiny bit of cash..
40k invested £500 up. Crazy😂,Ev.███es,7384860462616331041,"""2024-06-26T17:10:46.000Z""",1,2,40k invested £500 up. Crazy😂
whats the difference between dis and acc in S&P and which is better,Dyi███jdh███hdj██████,7392534344148353825,"""2024-07-17T09:29:32.000Z""",0,0,whats the difference between dis and acc in S&P and which is better
what’s your opinion on the Trading 212 Debit Card available on the invest account?,ok,7420885319636304672,"""2024-10-01T19:05:14.000Z""",2,2,what’s your opinion on the Trading 212 Debit Card available on the invest account?
"why not vanguard and instead trading 212? I have the app. I'm currently using etoro for general investments, moneybox for lisa and vanguard for stocks and shares isa.",Alec,7421452988717744928,"""2024-10-03T07:48:11.000Z""",1,0,"why not vanguard and instead trading 212? I have the app. I'm currently using etoro for general investments, moneybox for lisa and vanguard for stocks and shares isa."
Bro back up from the camera god damn,ala███otl███,7377380186134070048,"""2024-06-06T13:23:24.000Z""",2,0,Bro back up from the camera god damn
Shut up,Ben███arl███,7431241636216947488,"""2024-10-29T16:53:02.000Z""",1,0,Shut up
I'm pretty sure 212 upped it because Moneybox increased there cash ISA to 5.12% yesterday 😂,Ant███y P███er,7431237803302945569,"""2024-10-29T16:38:13.000Z""",2,3,I'm pretty sure 212 upped it because Moneybox increased there cash ISA to 5.12% yesterday 😂
DM for financial assistance @priestset,hot███ani███poy███,7402767666974655237,"""2024-08-13T23:19:28.000Z""",0,0,DM for financial assistance @priestset
StrongBuy #SAE #SimecAtlantisEnergy,Hid███GEM███ec,7404978564007805728,"""2024-08-19T22:19:00.000Z""",1,1,StrongBuy #SAE #SimecAtlantisEnergy
"How come VWRL, and not VWRP accumulating",Ryan,7415876110900724513,"""2024-09-18T07:07:05.000Z""",1,1,"How come VWRL, and not VWRP accumulating"
"Just signed up, course looks amazing.",use███ope███,7436473766614909728,"""2024-11-12T19:16:31.000Z""",6,1,"Just signed up, course looks amazing."
I was fascinated by your profile,til███dk7███3,7437259264915571488,"""2024-11-14T22:04:34.000Z""",1,1,I was fascinated by your profile
😁,Sme███tea███,7437538263810573088,"""2024-11-15T16:07:18.000Z""",0,0,😁
"Hi, I have £3300 sat in my savings but have a awful interest rate should I put it into the cash Isa in trading212 let it get interest from there",Dal███upt███,7437857867288838944,"""2024-11-16T12:47:32.000Z""",2,2,"Hi, I have £3300 sat in my savings but have a awful interest rate should I put it into the cash Isa in trading212 let it get interest from there"
เราไม่สนว่าอันไหนดีหรือดังกว่าแต่รู้ว่ามันอร่อย,นูน███เกย███,7333931020489769746,"""2024-02-10T11:18:08.000Z""",1,0,"We don't care which one is better or louder, but knowing that it is delicious."
ถ้าไมโลไม่ใช้หลอดกระดาษคนมีคนซื้อเยอะกว่านี้,P,7333931482605617926,"""2024-02-10T11:20:02.000Z""",0,0,"If Milo doesn't use paper tubes, there are more people buying."
ชอบทั้ง2,︎  ███ -p███,7333932056286020353,"""2024-02-10T11:22:19.000Z""",0,0,Like both
ชอบไมโลเพราะชอบสีเขียว,100ยก,7340197196727550721,"""2024-02-27T08:34:15.000Z""",0,0,I like Milo because I like green.
😱😱😱,😎😎,7333897829474222850,"""2024-02-10T09:09:41.000Z""",0,0,😱😱😱
ดีมอล โอวัลติน ไมโล ตามลำดับอร่อย,ซาม███ล เ███้,7334006674392941318,"""2024-02-10T16:11:48.000Z""",0,0,"Damol Ovaltine Milo, respectively, delicious"
ผมมีคำถามระหว่างโอวัลตินกับไมโลอันไหนมีประโยชน์มากกว่ากัน,DOLA,7333925798354977554,"""2024-02-10T10:57:53.000Z""",0,0,"I have a question between Ovaltine and Milo, which is more useful?"
Nestle %กำไร น้อยกว่าโอวัลติน เยอะอะ😳,KIN███ONG███,7337128876373984018,"""2024-02-19T02:07:35.000Z""",0,0,Nestle %profit is much less than Ovaltine 😳
ชอบไมโลค่ะ,🇹���███dyc███p(女█████████,7334067195854963457,"""2024-02-10T20:07:05.000Z""",0,0,I like Milo.
โอวัลตินเหนือสุด,Ton,7333946571942576897,"""2024-02-10T12:18:48.000Z""",0,0,Ovaltine north
เราคิดว่าโอวัลตินมันหวานเกินอ่ะเเต่ไมโลเราว่ามันอร่อยกว่าโอวัลตินเราชอบกินเเบบน้ำตาลน้อยนะอร่อยดี,20_███ w,7333979786085384978,"""2024-02-10T14:27:20.000Z""",1,0,"We think that Ovaltine is too sweet, but Milo, I think it's more delicious than Ovaltine. We like to eat less sugar."
"I’m in Vanguard S&P 500, currently up almost 4% in 1.5 months since I started",Jack,7381565460812710688,"""2024-06-17T20:04:18.000Z""",2,1,"I’m in Vanguard S&P 500, currently up almost 4% in 1.5 months since I started"
How many years have you been investing for?,Ifty,7441290609425416993,"""2024-11-25T18:48:12.000Z""",0,1,How many years have you been investing for?
Maybe a tenner,tra███e13███,7438651998063821601,"""2024-11-18T16:09:17.000Z""",1,2,Maybe a tenner
Is that in your s&s isa or 212 invest account? Is it protected if held as free funds?,Jay███rdt███,7420883692250776352,"""2024-10-01T18:58:56.000Z""",1,1,Is that in your s&s isa or 212 invest account? Is it protected if held as free funds?
Why is it all uninvested? Why not put £20k in the cash isa? Or did you max that out already,Jay███rdt███,7420883433117451041,"""2024-10-01T18:57:53.000Z""",1,1,Why is it all uninvested? Why not put £20k in the cash isa? Or did you max that out already
Two days after the recession?,sabr.,7400401621841330976,"""2024-08-07T14:18:00.000Z""",4,1,Two days after the recession?
Grow your Bitcoin investment portfolio >@THOMAS TRADES LLC,Mak███m,7396157735392789254,"""2024-07-27T03:50:07.000Z""",3,0,Grow your Bitcoin investment portfolio >@THOMAS TRADES LLC
Investing in crypto was the best decision I ever made hit 🎯 Tyrone to start as well@Tyrone Trading📈📊,Nat███iel███,7396094429671572229,"""2024-07-26T23:44:17.000Z""",0,0,Investing in crypto was the best decision I ever made hit 🎯 Tyrone to start as well@Tyrone Trading📈📊
