user_id,comment_text,date_created,num_likes,num_replies,source
The███nom███,Europeans are hoping they can spend more on defence without giving up the good life. Can it be done?,"""2024-12-15T19:17:04.000Z""",45,13,twitter
Bar███ysW███,"We are underway in the final #BarclaysWSL game of 2024 😢

@LiverpoolFCW 🆚 @ArsenalWFC","""2024-12-15T14:31:26.000Z""",451,7,twitter
qua███ave███ras███,"Very interesting and important subjects were addressed today, super productive meeting",2024-10-30T23:33:48.000Z,1,1,instagram
nyp███,Tennessee cop killed in shootout with ‘suspicious’ gunman reported lurking around neighborhood,"""2024-12-16T01:28:11.000Z""",189,31,twitter
jac███_32███,"Thank you, I appreciate the reply👍👍","""2024-10-10T22:29:37.000Z""",0,1,tiktok
Vik███rot███ ރ,Is snp 500 halal?,"""2024-10-24T14:29:10.000Z""",1,1,tiktok
nyp███,Did Bill Belichick Just Miss Out on the Jets Job Opportunity?,"""2024-12-15T23:59:05.000Z""",23,27,twitter
Man███Wom███,"1️⃣5️⃣ minutes until kick-off ⏱️

Come on United! 👏

#MUWomen","""2024-12-15T13:45:41.000Z""",334,1,twitter
Koa███e_f███_ou█████████,Mines down 200 now after been up 100 last week,"""2024-09-06T05:23:29.000Z""",2,3,tiktok
use███807███655███,Glad I put mine in an isa at 5.5 for two years,"""2024-09-06T19:00:55.000Z""",2,3,tiktok
pfbid032PCTeSUJcppHT4kjWVNEeDHETqoiEt8S91qLNCGS6CUAedPzTitLP6UQKifTJyC4l,Laura Elizabeth,"""2024-01-12T21:11:48.000Z""",0,1,facebook
ufc,"""I'm the one who can destroy Pantoja.""

@ManelKape wants a title fight next! #UFCTampa","""2024-12-15T05:27:32.000Z""",1257,97,twitter
aly███mee███,Hm,2024-06-28T18:09:38.000Z,1,1,instagram
หมา███งบ้███็เเ█████████ู💩███,Damol is all collected 🗿,"""2024-02-10T12:08:15.000Z""",3,0,tiktok
pfbid0Un7EB7nTCvkL5nUGaJoUQGddw8YtNQ493FrwWZbgBrr8xzWkrA7ujHoihSB9hoNHl,"AT&T, trying to reach a manager in the United States to resolve my billing issue. I’ve called your 800# multiple times & I keep getting connected to someone offshore. Hard to understand. They say they can’t connect me to anyone in the States. WTH? Tried to chat feature and got disconnected twice. What is going on there? I’m a 30+ year LOYAL customer. Need to talk to a manager…IN the United States!! Getting very close to cancelling my service. 

A very frustrated loyal customer!","""2023-12-11T23:50:55.000Z""",0,2,facebook
flo███cia███a87███,Cute place,2022-08-18T23:42:02.000Z,1,1,instagram
nin███l1,The Palestinian eyes are the best thing 👀🇵🇸 ♥ ️🍉🔥,2024-06-18T17:17:20.000Z,1,1,instagram
pfbid02DVDEx2gYUzmBuDEWAfVZFqveGC8XvZDYgYRy3kJKXskPtvXXxLmPb31hZscuKaDzl,Why did Kim Possible pop into my head reading this,"""2024-01-12T01:13:22.000Z""",0,0,facebook
NBA,"@Bucks @hornets @MiamiHEAT @nuggets @OrlandoMagic @spurs @memgrizz Steph Curry and the @warriors close on a 9-0 run to top Minnesota!

Buddy Hield: 27 PTS (7 3PM), 3 STL
Jonathan Kuminga: 20 PTS, 7 REB, 2 STL, 3 BLK","""2024-12-09T05:16:23.000Z""",505,35,twitter
pfbid0DpsTKjS92NoMrkyCwVycEMmReab1ePUFK7TRTSXSgmiWzsHsV4zNB1wovMh9Bppkl,0,"""2024-10-10T21:45:17.000Z""",0,0,facebook
pix███nov███nam███,Comments,"""2024-12-11T09:28:27.000Z""",0,0,tiktok
suk███ism███,,2024-03-16T19:23:23.000Z,1,1,instagram
My ███usk███ers███,I have a better etf. XLKQ. This one does a x3 every 5 years,"""2024-06-20T21:11:03.000Z""",1,4,tiktok
pfbid07gByeaq78QxDdMNaBpLnFgWrGjDGRn7VuU4T1LUimu8N2Qx7YLEaUQvVNknTFa3Gl,Verizon sxuks!,"""2024-02-08T15:10:30.000Z""",0,4,facebook
Fol███_To███spi███,who will get to 1000 followers first me or you? I have 774 vs 889 followers for you. 🥰,"""2024-09-19T20:17:46.000Z""",1,1,tiktok
Bar███ysW███,"HT: The home side lead at the break!

#BarclaysWSL","""2024-12-15T13:20:11.000Z""",91,4,twitter
joe███oco███,Just seems a bit dodgy to me tbf,"""2024-06-13T15:17:30.000Z""",2,2,tiktok
yei███md,😍,2020-08-02T19:17:57.000Z,1,1,instagram
ufc,"THE START OF A NEW WIN STREAK 😤

@Menace155 ends it early in the second! #UFCTampa","""2024-12-15T03:01:24.000Z""",3589,162,twitter
den███sha███int██████,Beautiful design,2021-10-18T16:58:25.000Z,1,1,instagram
CNN███sil███,Video: criminals topple victim during trawling on Guarujá Beach (SP),"""2024-12-15T18:33:48.000Z""",23,2,twitter
Dep███Def███e,"For the first time in over 45 years, Marines from the 4th Marine Regiment, @3d_Marine_Div, and three of its subordinate battalions, joined together for a reunion of units’ colors, commanders and staff. 

Read more here:","""2024-12-15T14:00:01.000Z""",194,53,twitter
CNN███sil███,Fake call girl scam made more than 30 victims in RJ; Understand the case,"""2024-12-15T15:40:57.000Z""",55,32,twitter
mha███i,"I like Milo, but Ovaltine is delicious. There are more formulas than Milo.","""2024-02-10T13:49:18.000Z""",0,0,tiktok
pfbid0usSZzdk2pRMnpaD4wNuis2SYpPsVcuS2RncSjAJJKoPbpVzw6iepoUXc55DFQ7Yel,1999:  when Verizon was Bell Atlantic Mobile - Me:  Text me through internet interface.  Them:  What is a text?  Me:  Hold my beer,"""2024-01-11T22:54:18.000Z""",0,0,facebook
thi███san███lv,👏👏👏,2024-11-09T19:20:03.000Z,1,1,instagram
👑 ███s F███Int█████████,Milo team =,"""2024-02-10T16:10:16.000Z""",0,0,tiktok
KAA███t,"With this 1⃣1⃣ we go for a third home win in nine days 🔵⚪️

#Cobw #gntcer #jpl","""2024-12-15T17:15:50.000Z""",47,2,twitter
spfl,"FT AET | 3⃣-3⃣ #CELRAN

Nothing to separate the sides after 120 breathless minutes. We go to penalties...

🏆 #PremierSportsCup","""2024-12-15T18:08:31.000Z""",47,3,twitter
kat███jor███,@amy.n.2020 @mariajgonzalezg love love and love,2024-11-01T21:03:08.000Z,1,1,instagram
sha███_ab███hos███,"Bnnnnan Nour, give me Snapc",2024-08-06T12:46:53.000Z,1,6,instagram
pra███azi███,Arrives soon 2025 🇮🇱 🇮🇱,2024-05-08T18:25:23.000Z,3,1,instagram
LPGA,"Vibing with it 👊

@Patty_MPT knocks in birdie, fist pumps and takes the solo lead to -25","""2024-12-15T19:45:01.000Z""",37,1,twitter
CHA███01,Damul,"""2024-02-10T13:19:38.000Z""",0,0,tiktok
pfbid02bpDzp2gyFYmvtRdgWQMb9FPRzxPZZQzjSrrLVBVR1q7KmaVgSe4qPiZML7AV629Nl,Do we get a credit for the usage time lost yesterday?!,"""2024-02-23T17:05:32.000Z""",0,3,facebook
1258495184,"I was visit AT&T Store Date January 1st, 2024 at 12449 Southwest Freeway, stafford, Tx 77477 at 16:42 till 18:44. Bought 5 Phones with 5 Lines. AT&T representative committed me; I have to pay for 5 Sims with unlimited Talk, Text and Unlimited Internet Data with 50 GB Hotspot is 144 Monthly and for 5 Device Total Monthly till 36 Months is 99.09 means total is 243.09 per month that's all no any hidden fees.

Since 52 Days AT&T delayed my Case, and Now Send me a $925.18 Bill.

18:00 till 18:20
Please check this time CCTV Footage and Voice
Date January 1st 2024 AT&T representative told me for below
They told me I have to pay for 5 Sims with unlimited Talk, Text and Unlimited Internet Data with 50 GB Hotspot is 144 Monthly and for 5 Device Total Monthly till 36 Months is 99.09.
Now today they disconnect my Line.
Fulfilled your representative commitments

3465581771
@followers 
Everyone 
@highlight 
AT&T Business","""2024-02-22T16:20:49.000Z""",0,1,facebook
akm███sli███,"Is there a specific way to avoid interest regarding these sorts of investments in accordance with Islam? I have watched a lot of your videos and as a new beginner, your videos are a massive help!","""2024-08-08T21:27:28.000Z""",1,1,tiktok
Jac███uel███,"NEW BROOKLYN BUZZ! (@Nick_Fay_)

Diving into the trade rumours around Cam Johnson, Dennis Schroder and Dorian Finney-Smith.

How important is it that all three are traded? 

Apple:","""2024-12-11T21:32:01.000Z""",7,2,twitter
bei███gha███,OMG... I love it ❤️❤️,2024-04-05T23:24:29.000Z,1,1,instagram
WWE,"🗣️ LET’S GOOOOOOOOOOO!

@PatMcAfeeShow is back! 🙌

#SNME","""2024-12-15T01:09:21.000Z""",6790,177,twitter
The███re,I've seen significant growth in my portfolio since I started using his services@Dovydas Pinskus,"""2024-09-24T22:39:04.000Z""",0,1,tiktok
mar███nsm███c,Hey Jenson. Met you in Canada Thank you for being such a nice person!,2024-11-02T17:37:40.000Z,2,1,instagram
pfbid02fCFtP45XWvNvhhUZR8XFuHSCn4z54LwkDXSnqfWUXefB1RS4o7BaTxYMHVeF7xKAl,MK Gibson,"""2024-01-11T23:49:41.000Z""",0,1,facebook
tvg███o,Beautiful and inspiring speech of Paulo 💖 It's yours !!! This award is all yours !!! #Belhoresdoano #Domingão,"""2024-12-15T21:59:32.000Z""",442,20,twitter
NBA,"NBA STANDINGS UPDATE ‼️

▪️ Magic improve to 10-0 at home
▪️ Grizzlies win 3rd straight
▪️ Heat win 3rd straight

Download the NBA App for more:","""2024-12-09T06:19:28.000Z""",2002,83,twitter
cha███yan███_,Love the way this was styled!,2024-08-07T21:52:04.000Z,1,1,instagram
spa███o,@__Siner__,2024-05-15T13:36:09.000Z,1,1,instagram
Ran███sFC███,"📺 @PremSportsTV are bringing exclusive live coverage of today's Premier Sports Cup Final in the UK.

👉 Learn More:","""2024-12-15T11:15:00.000Z""",288,9,twitter
Yey███yey███w,Interest is haram bro,"""2024-11-10T11:11:46.000Z""",0,0,tiktok
hay███,how long it take to receive free shares from ur code?,"""2024-11-25T22:31:12.000Z""",1,1,tiktok
alb███ras███,Sirens School ☺️😊😉,2023-05-18T14:44:21.000Z,2,1,instagram
pfbid026KZKzgAK7LPCc4rdHeHMxXBityqcnbbLr64qiRCSD9xANTBmJBTTaA13Mf6QfVs7l,At&A IS GOOD FOR ME,"""2023-04-20T14:46:46.000Z""",0,3,facebook
john,Withdrawal of my profits was successful👉@Coach Susan,"""2024-10-24T02:01:46.000Z""",0,0,tiktok
no,My point is proven,"""2024-08-03T23:52:46.000Z""",0,7,tiktok
pfbid0e1259nUaMsAvLbHah77vBzJq3FPXeyEGRsfvT3mNsB5TXF4vCnEL6Kmw7zNhVUubl,text is dm,"""2024-03-28T17:19:46.000Z""",0,0,facebook
Che███aFC███,"Helping to build futures through football. ⚽️

A partnership between @CFCFoundation &amp; The Jimmy Aggrey Foundation. 🤝💙

More ➡️","""2024-12-15T10:00:01.000Z""",4789,74,twitter
pfbid0BizW7Z9exptwa2uRHaTK3CWkLom6vCCspmtZvHV7rDhGpdj7Nzas4KFMtuBNMiYRl,"In fact, you’ve come so far that you are currently taking ads from sex workers that are listing people who have listed complaints on your site","""2024-02-23T01:32:18.000Z""",0,0,facebook
Sam███ hu███s,Thank you mate,"""2024-12-06T13:32:23.000Z""",1,1,tiktok
ไซต███,Is that big?,"""2024-02-10T09:56:51.000Z""",0,0,tiktok
the███ndo███,😍😍😍❤️,2024-07-23T15:14:46.000Z,1,1,instagram
ult███aut███,you're a true friend,2024-11-11T21:10:24.000Z,1,1,instagram
Lucas,"Buy in the panic, sell at the euphoria","""2024-08-06T15:29:39.000Z""",0,0,tiktok
bus███ss,The UK and Australia plan to underscore their resolve to maintain a defense pact with the US at a meeting on Monday amid concern about President-elect Donald Trump’s commitment to the agreement.,"""2024-12-16T04:17:07.000Z""",9,2,twitter
har███tta███ha,@runnerkinglin you were looking for your next event 🏃🙈,2024-09-02T18:14:51.000Z,2,2,instagram
Mak███m,Grow your Bitcoin investment portfolio >@THOMAS TRADES LLC,"""2024-07-27T03:50:07.000Z""",3,0,tiktok
eli███eal███,Congratulations!!,2024-11-13T22:47:37.000Z,1,1,instagram
nan███anj███,How beautiful,2023-01-10T15:48:05.000Z,1,1,instagram
Lio███ses███,"The #WEURO2025 draw takes place tomorrow in Switzerland! 🔜

Details 🔗","""2024-12-15T15:30:00.000Z""",331,3,twitter
lor███gui███do,Omg!!! I love this! 🏃‍♀️🫶,2024-11-06T05:32:57.000Z,6,1,instagram
San███uk,The best,"""2024-02-10T09:01:47.000Z""",260,11,tiktok
pfbid0RfFpFVwfptrudz1aB8vCuhU2FA8mp6TZs7nFRBosYHftqnaU16WtgWzZCuwECfKUl,Happy Birthday!,"""2024-11-13T22:51:39.000Z""",0,0,facebook
pfbid02mMA1PNZ1RoNMAbCMJHnEjYza2kVmcNfimV3KxqG9TduS1iW1kdNgvsEBu3c6evGAl,Can’t do that when Verizon doesn’t have data anywhere.,"""2024-01-25T23:08:58.000Z""",0,1,facebook
um_███at1███,Useful information 🔥,2024-10-05T18:03:13.000Z,1,1,instagram
fin███ira███njo███,Beautiful 😍😍,2024-02-25T10:31:40.000Z,1,1,instagram
pfbid0pPK7KVqeKN7cHSMKAFDXjUu9oJ3GQpUcwt7HtsxFc6R7u5RkNXjTuw4hRfeoVczvl,Why don't I have control over when security updates are applied anymore????,"""2024-01-17T09:30:31.000Z""",0,3,facebook
als███d_f███ma,"Can you ask or allow, do the time period. We must go astray when we try before we call the ambulance (how many minutes) @Phareen00?",2021-04-11T09:24:28.000Z,0,4,instagram
luk███kro███k,Looking beautiful as always 🌹,2024-01-28T10:19:16.000Z,2,1,instagram
The███nom███,The rise of emasculated directors is coinciding with that of absentee ones. Most are physically present at board meetings but too many appear disengaged. One reason for this might be overcommitment,"""2024-12-15T10:35:23.000Z""",27,5,twitter
Ars███ Ib███im,I was constantly searching for ways to make a steady income. That's when I discovered trading through with @Townsend Adams,"""2024-10-24T02:44:30.000Z""",0,0,tiktok
spfl,"It's all over at Hampden Park!

Daizen Maeda converts the crucial penalty and @CelticFC are your Premier Sports Cup champions 🏆","""2024-12-15T18:20:47.000Z""",1345,24,twitter
bus███ss,Morgan Stanley sees the value of the dollar below current levels by Dec. 2025.,"""2024-12-16T04:26:01.000Z""",12,3,twitter
100050304677765,"For what,
He will never come back again.
Liar","""2024-11-28T20:03:03.000Z""",0,0,facebook
NBA,"@Bucks @hornets @MiamiHEAT @nuggets @OrlandoMagic Wemby comes up big late to power the @spurs to victory!

Stephon Castle: 22 PTS
Charles Bassey: 16 PTS, 12 REB, 4 BLK
Chris Paul: 10 AST (moves to 2nd all-time)","""2024-12-09T05:01:23.000Z""",252,20,twitter
pfbid0DaM1Qn47YqN8fT8Mn3NbXnsYiP5PvsmyBH6NJM894PfdwoGpEFQLU6jfXus4XvqDl,Rhiannon Lunghi us and I love it so much 🩷,"""2024-01-14T04:25:27.000Z""",0,1,facebook
Eli,We recovered 🤝,"""2024-08-16T19:03:01.000Z""",2,4,tiktok
pfbid0grN2id9Muw7WmrLSC1SY2NkzRpjb1tb8uc83nHdadgieGTQ3hvvCb2E8nSqacfhbl,Do not buy verizon. 20 years and now no reception on 9 phones. Paying for 0,"""2024-01-15T22:45:37.000Z""",0,1,facebook
ari███ina███pho█████████,Gawaya,2024-02-17T17:03:17.000Z,2,1,instagram
pfbid03heWYkasLdA6UgZGjJbJ2CrjVxGhjT9dUBdaKbSEDyPwp7dh94xy1vFWi1PJ4P6bl,Jessica Frasco 😂,"""2024-01-12T16:28:47.000Z""",0,0,facebook
san███mur███_2,Nazmi Habib My Heart ❤️,2024-04-20T01:23:05.000Z,1,1,instagram
nyp███,Jerry Springer documentary exposes ‘jaw-dropping’ secrets behind TV show that ‘ruined’ American culture,"""2024-12-15T13:47:06.000Z""",106,38,twitter
joe███oco███,Wow! Amazing 😂😂,"""2024-07-31T20:15:05.000Z""",0,0,tiktok
nyp███,Quentin Tarantino compares ‘Yellowstone’ to ‘a soap opera’ with no ‘payoff’,"""2024-12-15T14:29:15.000Z""",181,54,twitter
Rau███���️,"Lisa is here for you again, how can you know the real and the professional in trading is @lisa day trader","""2024-07-24T04:03:51.000Z""",0,0,tiktok
sez███lmo███,@razan.tmn,2019-10-25T16:52:21.000Z,1,1,instagram
xin███dia███a,"The CCP mobilized all resources and banned this video across the Internet!
Netizens put in English to make this video go viral all over the world!","""2024-06-16T07:07:38.000Z""",6803,362,twitter
Bar███ysW███,"Grace Clinton strikes again ⚡️

#BarclaysWSL @ManUtdWomen","""2024-12-15T14:54:42.000Z""",579,8,twitter
pfbid0cYpPaHwEkS9NqKz3sAS1GJNp4eNkXsmnL4szGkqqfrBA7DNdFgTKYqeN83e45a5Ml,"We have to demand collectively, they make fun of the client !! And they get money every day !!","""2024-03-30T22:22:05.000Z""",0,0,facebook
pfbid02aFaeX3u8YYacqSRvaAB69WTRY6ioKFojf2TNKMptcZ8TTNtjMffJorhW3YsaYwKil,Great job on the data breach.,"""2023-03-17T02:15:34.000Z""",0,2,facebook
eli███n_b███,👏👏👏,2024-11-05T19:35:23.000Z,2,1,instagram
Ily███ara███nd,How old are you,"""2024-06-16T12:42:17.000Z""",0,1,tiktok
aga███amb███ado███,"Duuuddde, looks unreal",2022-12-02T07:47:44.000Z,1,1,instagram
JP_97,"Shouldn’t be seen as a bad thing especially if we’re investing for the long term like 10-15-20 years, weekly/monthly performance isn’t anything I’m looking at, instead I’ve bought more today.","""2024-08-05T18:19:52.000Z""",0,0,tiktok
Man███y,"In the blue corner for #MCIMNU 🩵

XI | Ederson, Walker (C), Dias, Gvardiol, Gundogan, De Bruyne, Bernardo, Nunes, Foden, Doku, Haaland

SUBS | Ortega Moreno, Stones, Kovacic, Grealish, Savinho, Simpson-Pusey, Mubama, O'Reilly, McAtee

#ManCity | @etihad","""2024-12-15T15:15:01.000Z""",5863,568,twitter
Cel███FC,"More momentous moments! 🤩

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T19:10:11.000Z""",2682,17,twitter
Bro███ynN███,"Thank you, @DS17_FG","""2024-12-15T17:12:34.000Z""",4504,60,twitter
Isr███i b███,What is the average yearly return with this ISA?,"""2024-07-21T00:46:53.000Z""",1,1,tiktok
pfbid0zWY2fF3pAFs6cRY19AbRqBDccJ4XQ11E18tVPUtqsoTr1B5mi2xxe4h1YBrtFFHgl,"wow, Denver ?","""2024-09-14T13:29:12.000Z""",0,0,facebook
tvg███o,"What a party lindaaaaaaaaa 🥹🥹🥹 #melhoresdoano comes to an end, in style! What a night !!!! ✨✨✨ #Domingão","""2024-12-15T23:28:57.000Z""",413,20,twitter
ave███sad███,Yay @annweston @olemistrid !! 📚🎓✏️,2024-10-23T16:14:01.000Z,1,1,instagram
